shop_name,shop_address,location
东北印象(马群花园城店),马群新街1号招商花园城2楼,"118.901546994,32.0571730349"
南京琉森集蛋糕店,仙林大道168号南大和园165栋8室,"118.968770331,32.1141457223"
恒信牛奶甜品专家(仙林水平方店),学衡路水平方美食广场,"118.921835524,32.0999867348"
食其家(仙林金鹰二期店),金鹰二期B层,"119.834685428,33.4795207701"
旺鱼烤鱼(花园城店),中山门大街699号花园城购物中心3层,"118.902112972,32.0583979986"
高丽亭,金尧农贸市场11号,"118.877911984,32.1282597347"
康乔酸菜鱼(万谷慧生活店),华电路1号万谷慧生活5层,"118.819881996,32.1078681216"
新石器烤肉(花园城购物中心店),中山门大街699号花园城购物中心1层,"118.902112972,32.0583979986"
厝内小眷村(仙林大成名店),仙林街道文苑路108号大成名店一楼1027号,"118.928569429,32.1080051103"
四水三湘,马群新街1号招商花园城2层,"118.901546994,32.0571730349"
塔可墨西哥餐厅(花园城店),中山门大街699号花园城3楼,"118.900824855,32.05819946"
COFFEEGROTTA咖啡洞(南大仙林店),元化路南大科学园a-102,"118.971278468,32.1309762124"
糊世刺身(万谷慧生活店),华电路1号万谷慧生活5层,"118.819881996,32.1078681216"
落端云串串香(仙林亚东城店),学衡路5号仙林大学城亚东地铁商业街水平方1楼B04号,"89.1467461796,27.7720204691"
帕米朵儿新疆美食,水平方美食广场,"118.793470335,32.0295736698"
酵墅(金鹰湖滨天地店),杉湖西路金鹰湖滨天地2期B1楼负一层,"111.281295146,34.7717776729"
心福口福里脊饼,文苑路3号仙林大成名店B1楼,"118.932354022,32.1106284728"
热辣桑巴美蛙鱼头(马群店),马群新街49号,"118.902580896,32.0577950073"
恒信牛奶甜品专家(迈皋桥店),迈皋桥合班村130号楼,"118.824162601,32.1148704016"
麻辣盛艳(马群花园城店),中山门大街以北招商花园城3层,"118.901546994,32.0571730349"
北京烤鸭(紫东创意园店),仙鹤门地铁站紫东创意园商业街G3幢,"118.915268881,32.0865489692"
荔枝烫捞(迈皋桥万谷慧店),华电西路万谷慧负一楼,"116.46630018,31.6851573582"
肯德基(金鹰奥莱城店),仙林大学城金鹰奥莱城D馆百粥坊旁,"118.932666334,32.1088124297"
DQ(马群花园城店),中山门大街以北招商花园城2层207商铺,"118.901546994,32.0571730349"
廖记棒棒鸡(金鹰店),仙林街道学津路1号金鹰湖滨天地B区负一层B1F-04号,"111.281295146,34.7717776729"
必胜客(迈皋桥店),"华电路1号一层,二层","118.821474287,32.1089992306"
食其家(南大和园店),仙林大道南大和园164幢1-9室,"118.968185229,32.1143321427"
可家福石锅坊(仙林南大和园店),仙林大道168号-7号,"118.968681991,32.1141310594"
小鲜鲜抄手(东城汇店),仙林大学城文苑路8号东城汇B1层,"118.915192073,32.1035541116"
雪户牛排杯,南京市迈皋桥万谷慧生活广场负一楼,"118.820279249,32.108779383"
大脸鸡排(万谷慧生活店),华电路1号万谷慧生活B1层,"118.819881996,32.1078681216"
八张桌子主题餐厅,营苑西村11栋2号,"118.833054029,32.1092307571"
一品铁板套餐小火锅(马群店),地铁2号线下招商花园城负1层,"118.901546994,32.0571730349"
杨国福麻辣烫(迈皋桥和燕路店),迈皋桥街道高家村42号2幢105、202室,"118.816545129,32.1080870021"
