shop_name,shop_address,location
东淮西川(大厂玉桥店),大厂欣乐路181号,"116.955076449,39.8953163551"
牛好牛卤味牛肉锅,园西路321号范旭东广场对面,"118.750842515,32.2367248781"
胡三烤吧(大厂玉桥店),毕洼路234号,"118.758734564,32.2380945595"
一点点(旺角广场店),长冲步行街88号旺角广场88-7,"118.770459716,32.2368160506"
糊世刺身(大厂店),大厂园西路78号,"116.955076449,39.8953163551"
馋胖肉蟹煲,龙津路紫晶广场4楼,"118.849557877,32.3459067254"
新战点比萨(大厂店),六合大厂十村长冲步行街8-16号,"118.848166045,32.4006402432"
royaltea皇茶(大厂店),大厂新华路138号鑫乐生活广场1楼,"116.955076449,39.8953163551"
柠檬鱼(永腾广场店),杨新路杨庄永滕广场1楼,"118.741737546,32.181359187"
外婆港湾,山潘街道园西路100号,"118.756606407,32.233039843"
穆老九牛羊肉馆(大厂店),大厂园西路286号,"116.955076449,39.8953163551"
味你而来,北外街1号,"118.845782647,32.3556925257"
庙东排骨,兴地美利广场一楼,"118.756450865,32.2487005014"
记德住汤包馆(永腾广场店),杨新路178号杨庄永腾广场,"118.744311531,32.2131633385"
碳烤渔乡(大厂玉桥店),江苏大厂欣乐路玉桥市场1楼,"118.757756864,32.2384186948"
旗公馆,大厂杨村一路236号,"116.955076449,39.8953163551"
大拇指龙虾,通池路107号,"118.816206793,32.3366669645"
挡不住面馆,杨村二路山畔四村26幢门面房,"118.763160854,32.2420387437"
尚轩日韩料理,毕洼路212号,"118.759464954,32.237497041"
COFFEEMARKS咖啡马卡斯(大厂鑫乐店),大厂新华路138号鑫乐生活广场一楼,"116.955076449,39.8953163551"
无界.海鲜烧烤小龙虾(平顶山店),平顶山路31号福记海鲜大排档隔壁,"118.768590077,32.2521811891"
潮串堂(总店),长冲步行街如家酒店后门隔壁,"114.046481987,33.5756581657"
悠仙美地茶餐厅(六合店),永宁路和板门口的路口西100米,"112.569629762,37.8918363079"
长筷子土灶老火锅(大厂店),扬村一路202号,"118.763153883,32.250295212"
味千拉面(南京江北苏宁电器店),大厂长冲街88号苏宁电器1楼,"116.955076449,39.8953163551"
果燃掂(美利广场店),大厂葛关路818号美利广场4楼,"116.955076449,39.8953163551"
川嫂鲜活鱼馆(大厂玉桥店),欣乐路209号,"118.757071101,32.237693218"
一品龙虾(六合店),板门口1号-1,"118.848340314,32.3476077488"
地锅传奇,通池路133号,"118.816784618,32.3362599874"
落端云串串香(大厂店),毕洼西路251号,"118.758901071,32.2374360634"
八婺饭堂,板门口21号,"118.847775081,32.3464982376"
比萨家族,扬村路101号,"118.768832827,32.242966349"
红顶会,雄州街道龙津路23号紫晶广场5楼,"118.849557877,32.3459067254"
鸡鸣汤包(大厂十村店),十村长冲步行街,"104.75488769,31.4707878758"
不湘干面馆,杨村二路葛关路交叉口东侧,"118.761554222,32.2414742913"
记德住生煎馆,山潘街道晓山路102-9号,"118.74508115,32.2278393512"
榴莲甜品,欣乐路91号,"118.755721603,32.2368049736"
回味鸭血粉丝汤(紫晶广场店),雄州街道专诸巷30一22号,"118.850816763,32.3443393195"
鱼蛙相恋鱼无双(大厂店),阿尔卡迪亚商业街102-8号,"118.745193148,32.227549741"
