shop_name,shop_address,location
芝士多多私房披萨,丰富路56-7号,"118.786296369,32.0398950769"
新战点比萨(新街口店),新街口抄纸巷6-14号国美后面,"118.794866343,32.0427342147"
鸭得堡老鸭汤鸭血粉丝(丰富路店),丰富路134-4号,"118.788209507,32.0432771602"
外婆家(新百A座店),中山南路1号新百商场A座8楼,"118.791176553,32.0468437477"
京茶山手作茶物(新街口一店),新街口地铁一号线商铺B12号,"120.172796646,30.2544115413"
金陵小红烤翅(新街口店),洪武路199号,"118.793931221,32.0417936631"
茶客老站(大洋百货店),中山南路122号大洋百货二楼东南角,"118.594878361,24.90141114"
五道有鲜气(新街口环亚广场店),石鼓路33号环亚美食广场二楼,"117.211930946,31.7934712807"
三袋寿司(汉中店),汉中门大街莫愁新寓迎春里5-107号,"118.761187364,32.0438226169"
57度湘(艾尚天地店),中山路100号艾尚天地A座3层,"118.79110945,32.0525823051"
晋家门(中海环宇店),北圩路中海环宇城4层,"118.759588179,32.0512577606"
第八仙烤鸭舌,罗廊巷6号,"118.777505291,32.0452519264"
冷淡少女甜品店,上海路89-5号,"121.642826341,38.9360323328"
苏亦铭蟹黄汤包(狮子桥店),湖南路狮子桥2号A2铺,"118.784805433,32.072612627"
厨娘CN(大行宫店),太平南路1号新世纪广场4F,"118.801695412,32.0464918536"
云海肴云南菜(德基广场店),中山路18号德基广场2期7层,"118.791108525,32.0515790439"
厨娘·CN(中央商场店),中山南路79号中央商场8层,"121.508000151,31.2300674345"
厝内小眷村(莱迪店),新街口时尚莱迪2C029档口,"118.791923315,32.0461483049"
馨方园食府,堂子街57-108室,"118.776284714,32.0436743859"
缘来居酒屋(上海路店),上海路81号,"121.643013985,38.9357991214"
正合味焖锅,和会街76-7,"118.771154431,32.0839255641"
清真·马祥兴菜馆(云南北路店),云南北路32号1-3楼,"118.785886137,32.0726953796"
沙拉拉轻食(环宇城店),中海凤凰花园15幢101室,"118.761064993,32.0506504927"
泰姬玛哈印度料理(丰富路店),丰富路117号,"118.787022836,32.041578201"
丽哲韩式烧烤,宁海路培德里2号,"118.778701644,32.059749402"
拾叁茶(明瓦廊店),明瓦廊146-3号,"118.789927998,32.0434478183"
望湘园(南京德基广场店),中山路18号德基广场2期8层,"118.791108525,32.0515790439"
喜乐日本料理(上海路店),上海路40-1号,"126.582339514,43.8551025634"
顺德渔生档(云南北路店),裴家桥11号云南北路67号,"118.786442573,32.0726415488"
素匠·泰茶(环宇城店),环宇城负一楼,"117.213994799,39.1866236239"
鱼留唇(罗廊巷店),罗廊巷14号,"118.777693712,32.0457723237"
和风食堂(环宇城店),清凉门大街1号环宇城4层L414,"118.758553716,32.0515930532"
四川宜宾燃面,青岛路2号02幢4单元103室,"126.672330669,45.6308774276"
马丁豆豆(新街口店),石鼓路17号,"117.211934318,31.7939474391"
舟山海鲜馆(游府西街店),游府西街27-6号,"118.798668107,32.0442999498"
翠华餐厅(金茂汇广场店),中央路201号金茂汇广场5层,"118.790009744,32.0788501844"
必胜客(中央店),中山南路79号,"120.27405987,31.9029306026"
新石器烤肉(中央商场店),中山南路79号中央商场负一楼,"121.508000151,31.2300674345"
云中食品店(上海路店),上海路160-2临,"117.583552101,28.9476528563"
1001号花园,长江路109号长江9号A3栋6楼620,"126.690271214,45.7559827411"
沙拉拉轻食(山西路店),祁家桥12号二楼,"118.773464656,32.0773381976"
鱼米乡(科巷店),中山东路300-6号长发大厦科巷利济巷交汇处,"118.796246332,32.0557294193"
苏湘门第,中山北路6号紫峰购物广场5楼,"118.789292357,32.0672105319"
Artemisia芦蒿西餐厅,石鼓路建华大厦一楼临街商铺,"118.787984534,32.0455824815"
小菜园新徽菜(环宇城店),清凉门大街1号环宇城4层,"118.758553716,32.0515930532"
美丽心情蛋糕西餐(江苏路店),江苏路60-3号,"118.77639927,32.0710628242"
醇食The Choice美式汉堡(上海路店),上海路85号,"121.64304555,38.9357755793"
源香潮汕粥(新街口店),羊皮巷15号,"118.792735575,32.042321636"
客缘大排档,石鼓路75号,"117.212081499,31.792550979"
袁老大龙虾,石鼓路222号-1,"117.211610184,31.7898280089"
威雀地中海餐厅酒吧 VIE CHAT(广州路花园店),广州路宁海路交叉口易发科技大厦1楼,"118.778411969,32.0578176688"
70后饭吧(中央商场店),中山南路79号南京中央商场8楼806室,"118.791575568,32.0471100265"
辛香汇(清江苏宁店),江东北路与清凉门大街交界处清江苏宁广场4楼410号商铺,"118.747479739,32.0503854573"
大河盐城八大碗(凤凰西街店),凤凰西街海棠里44号,"118.748521504,32.0464848175"
KOPH法桐手作甜點,太平南路168号远洋国际中心2栋810室,"118.799205428,32.0428333373"
王子牛蛙(明瓦廊店),明瓦廊133号福中数码城2-3楼,"118.789907363,32.0439274255"
香港發記甜品(东方福来德店),汉中路东方福来德1楼,"118.789843558,32.0468182683"
佰人王串串香火锅(淮海路店),淮海路2号二楼,"118.790954244,32.0439246176"
和风食堂(湖北路吾悦广场店),吾悦广场负一楼,"121.101119892,31.1492101066"
glo London 英伦西餐厅(东方福来德店),中山南路2号东方福来德四楼H419,"118.789843558,32.0468182683"
恒信牛奶甜品专家(马台街店),马台街70-19号,"118.780260397,32.0779349116"
匠新-咖掌柜的南洋料理,游府西街与延龄巷交叉口向东20米,"118.798470246,32.0444841657"
Fresh Color初颜西餐吧,上海路83-6号,"121.64304555,38.9357755793"
杨军老锅底(三牌楼店),和会街48号,"118.77164566,32.0839857921"
厝内小眷村(明瓦廊店),中山南路146-2号,"121.351829638,30.0299829113"
佰人王串串香火锅(山西路店),山西路37号,"117.195520772,39.1317680926"
望湘园(南京金茂汇店),中央路201号金茂广场购物中心7楼,"118.789727856,32.0780932232"
绿茶餐厅(南京一店),汉中路101号金鹰购物中心B座9楼,"118.785776779,32.0479975884"
泰妃芒果糯米饭,户部街33号天之都大厦2529室,"118.79489789,32.0414461822"
素匠泰茶(中山南路店),中山南路241号-2,"120.177034919,30.2367963874"
糖果·花铺,云南北路文云巷4-5,"118.787262906,32.0739398245"
避风塘(南京新百店),中山南路3号南京新百A座8层,"118.79110591,32.0473457272"
Pizza Marzano玛尚诺(德基广场店),中山路18号德基广场二期7楼F710-1店铺,"118.791108525,32.0515790439"
探鱼(新城市广场店),草场门大街99号新城市广场4层,"118.74773704,32.0621145808"
小菜园新徽菜(定淮门店),定淮门大街11号103、203室,"118.746929887,32.0707079203"
小厨娘淮扬菜(新城市广场店),草场门大街99号新城市广场4层,"118.74773704,32.0621145808"
素匠泰茶(大洋百货店),新街口石鼓路3号,"118.789654776,32.0443559136"
左师傅梅花糕,马台街新菜市1号,"118.782331208,32.0766062825"
翻滚吧重庆美蛙火锅(延龄巷店),延龄巷26-4号,"118.797938368,32.0431918674"
滇香肴云南蒸汽石锅鱼(云南北路店),云南北路83号,"118.787219857,32.0735753345"
爸爸糖手工吐司(龙江店),银城街31号,"118.744488307,32.0594094388"
新石器烤肉(南京中海环宇城店),凤煕路8号中海环宇城B113铺,"118.759588179,32.0512577606"
京茶山手作茶物(新街口二店),新街口地铁一号口出口C32商铺,"118.79074366,32.031785901"
小菜园新徽菜(三牌楼店),三牌楼大街31号,"118.774400316,32.0834447073"
法国小栈,宁海路50号,"118.776008637,32.0666106971"
丸龟制面(新街口金鹰店),汉中路89号金鹰国际购物中心B座B1层A-04,"118.785588464,32.0478845682"
罗罐中,虎踞关3号,"118.769895067,32.0590005478"
褚记北京烤鸭店(大众书局店),管家桥9号华新大厦1楼,"118.787883327,32.0488222492"
丰和日丽(南京金鹰店),汉中路89号金鹰国际购物中心B座8层,"118.785588464,32.0478845682"
小鲜鲜抄手(白下路总店),白下路18号,"118.792069325,32.0353276078"
煲盛宫锅物料理(苏宁环球购物中心店),湖南路18号苏宁环球购物中心6层,"118.784441841,32.0754080072"
千里酥(中山北路店),中山北路243号,"121.475837219,31.2705281295"
爸爸糖手工吐司(凤凰西街店),凤凰西街96号中国工商银行旁,"118.760302377,32.0479569309"
柳州螺蛳粉,大香炉32号金味栗子对面,"118.788110762,32.0390906475"
意鱼井上精品料理,石鼓路49号美食汇7楼,"118.786879583,32.0456949582"
凡不了牛肉筋锅,湖北路10号,"117.216550402,39.1246447505"
四川香天下火锅(新街口店),新街口洪武路38号海尚海美食休闲广场6楼,"118.793447896,32.0461116631"
咖麦乐食集(东方福来德店),中山南路2号东方福来德F1,"118.789843558,32.0468182683"
万氏小胖子功夫龙虾(山西路店),中山北路223号建达大厦1楼,"118.774915242,32.0781229664"
玩吧韩国料理,王府大街120-3号,"118.78426544,32.0417791892"
麻辣盛艳(新世纪店),太平南路1号大行宫新世纪广场A座5层,"118.801781617,32.0469517584"
首尔家韩国料理(上海路店),上海路96号,"121.641909833,38.9368534508"
冶春 Nanjing,汉中路180号星汉大厦三楼,"118.778595246,32.0488748783"
褚记北京烤鸭店(清江苏宁店),江东北路88号清江苏宁广场四层407室,"118.744414438,32.0716112688"
香酥鸡蛋灌饼,明瓦廊陆家巷,"118.789200526,32.0438188615"
怪兽来了,大行宫新世纪广场B座1209,"118.801317465,32.0465338734"
米来飨小锅米线Mix吧,江东北路88号,"118.417217268,29.1343390307"
荔茶,凤凰西街186号,"109.608991747,23.0986761502"
丰茂烧烤韩国料理,朝天宫西街98号,"118.778576044,32.0425979998"
小辉哥火锅(金鹰3期店),汉中路89号金鹰国际购物中心B座9层,"118.785588464,32.0478845682"
金陵一哥龙虾馆九鼎宴(丰富路店),丰富路10号,"118.785441733,32.038357606"
牛先生潮汕鲜牛肉火锅(龙江店),江东北路和龙园南路交接口江东北路216号104室,"118.747230549,32.0578080687"
汉堡王(南京新街口2店),汉中路1号南京国际金融中心B1楼B1号商铺,"118.790721718,32.0469840033"
金陵小红烤翅(湛江路店),湛江路1号海棠里7-8号,"118.75019462,32.0458501523"
名家川味觀(中山东路店),中山东路147号大行宫大厦2层,"118.798453506,32.0480201018"
凡几咖啡,汉口路48号,"118.784135512,32.0603226605"
一芳台湾水果茶(丰富路店),丰富路177号龙梅肥肠鱼旁,"118.78818937,32.0432994923"
