shop_name,shop_address,location
DQ(澳林广场店),浦珠北路126-2号澳林购物广场商场2期一楼,"118.706952108,32.1189365473"
栈记北京烤鸭(慕斯荟店),浦珠南路26号MS慕斯荟4楼,"118.652375985,32.0796107087"
秀贤与恩熙韩国主题餐厅,文昌路老江中斜对面,"110.734660352,25.8087885361"
又卷烧饼(大洋百货弘阳广场店),大桥北路48号大洋百货1层,"118.73065843,32.1441564106"
果燃掂(江北大洋店),近郊大桥北路48号弘阳广场大洋百货3层,"118.73065843,32.1441564106"
穆老九牛羊肉馆,江浦街道张墩路西水湾小区二期大门口,"118.628102917,32.0523870559"
糖焙(浦口店),丽岛路15号,"118.729959099,32.1323406677"
尚上捞回转自助小火锅,泰冯路地铁6号口泰徕城3楼,"118.725643351,32.1649472452"
御烧(林公堤店),上河街林公堤民国风情街1号,"103.62339933,30.5138490698"
曾几何时音乐烧烤吧(林公堤店),江浦上河街林公堤内,"118.634878491,32.0595730271"
落端云串串香(江浦店),江浦街道珠江路6-5号,"118.64268782,32.0695590446"
京茶山手作茶物(天润城店),天润城12街区天悦城旁,"118.735835292,32.1605307899"
肯德基(南京澳林DT店),浦珠路126号,"118.726479063,32.126297593"
大叔龙虾馆,天华南路5号天润城十六街区六栋103_106,"118.730355234,32.1533348897"
鸡鸣汤包(金盛田店),龙华路8号金盛田广场二楼,"125.123088755,46.5362688169"
江北第一烤鱼,泰冯路25-7号,"118.723226413,32.1545946626"
周记龙虾馆,泰山街道门面房,"119.91610975,32.4900120806"
熊本式(澳林广场后街店),浦珠北路126号山水云房11栋108号,"118.70566609,32.1195044541"
85度c(大洋百货店),大桥北路48号大洋百货1层,"118.73065843,32.1441564106"
曾几何时音乐烤吧(金盛田店),江浦龙华路8号金盛田广场2楼,"118.647013161,32.0746947935"
徐州鸡蛋灌饼(工大老字号店),南京工业大学龙华美食街,"114.048154121,22.6770697091"
大侠龙虾,凤凰台路天凤国际美食街1-63,"118.634414458,32.0615025012"
猫巷时尚茶餐厅,怡园巷金浦广场5-22号,"118.636293682,32.0633822209"
CoCo都可(大洋百货弘阳广场店),大桥北路48号弘洋广场大洋百货一楼,"118.73065843,32.1441564106"
麦当劳(柳州东路),沿江街道地铁3号线柳洲东路站2号出入口LZDL-02商铺,"118.74534014,32.1468402185"
锦州御烧烤.龙虾,白马路金盛田铂宫08幢115室皇港丽音楼下,"118.641138243,32.072187385"
肯德基(南京金浦店),珠江镇文德路金浦假日百货一层,"118.635103839,32.0637738829"
老铁盐酥鸡(天润城店),天润城16街区沿街商铺4幢111室,"121.543290828,29.9448700019"
大黑家·和风炸鸡,柳洲东路旭日上城3期,"118.741085601,32.1456156811"
柴火馄饨,中圣北街1-7号,"118.628644218,32.063597383"
50岚饮品(金都汇店),大桥北路金都汇1楼,"109.385604533,24.3422181983"
老娘舅(慕斯荟店),浦珠南路26号慕思荟一楼,"118.782338654,32.0840322447"
高汤牛肉饸饹面(天润城十六街区店),浦口区天华南路6号天润城十六街区南区商铺6栋108室,"118.731383618,32.1533048096"
蚌全面,亚东滨江和园北门旁,"118.63997931,32.051639773"
小四川宜宾燃面(金盛田店),龙华路22号金盛田商场2F-12号,"123.965247072,47.3475413328"
元祖食品(浦口店),浦口区珠江镇文昌路凤凰花园01幢115室,"118.632485078,32.0664709653"
大城晓爱(澳林广场店),浦珠北路126号澳林广场B区4层,"118.706332355,32.1189156386"
品味轩重庆老火锅,柳州东路205号易买得超市1楼门面房,"118.761055561,32.148076458"
捞烫达人(金盛田店),江浦街道海都路8号金盛田广场二楼,"118.645828155,32.0752430572"
50岚(高新区店),星火路星智汇商务花园A3栋1楼,"118.703326398,32.1596315152"
回味鸭血粉丝汤(浦珠北路店),浦珠北路126号奥林生活广场B1楼（近浦六路,"118.707821258,32.1186213044"
元祖食品(澳林广场店),浦珠北路126号,"118.707821258,32.1186213044"
小香港食品(白云店),近郊公园北路9号,"118.639119176,32.0699465613"
CoCo都可(天悦城店),百润路9号天悦城2层2B-12商铺,"118.740312833,32.1567715854"
嘿！有家小冒菜(江浦店),中圣南街10-7号,"118.632928707,32.0608271947"
夜蓝鲸音乐餐厅,明发城市广场26栋5楼,"118.694113671,32.1110742089"
梧桐树主题烤屋,江山路明发外滩广场润百乐购2楼,"118.749118576,32.1369852499"
东北炖(江浦店),浦珠南路26号幕斯荟购物中心3层,"118.782338654,32.0840322447"
小时光轻食物语(金盛田店),江浦街道海都路8号08幢2-47室,"118.645828155,32.0752430572"
空瓶子港式茶挞,弘阳C3中间过道,"118.730902039,32.1458182898"
增和记蒙自米线(澳林广场店),浦珠北路浦六路澳林广场负一楼,"118.706332355,32.1189156386"
芝根芝底披萨店(江浦店),江浦街道中圣街3号地,"118.630571655,32.0620647194"
尊宝比萨(大华店),柳洲南路2号大华爱美颂02幢106室,"118.72604608,32.1227587955"
肯德基(柳州东路站店),3号线柳州东路站,"118.723803011,32.1611952911"
CoCo都可(慕斯荟店),南京市浦口区浦珠南路26号慕斯荟商场四层410号商铺,"118.652375985,32.0796107087"
戴小姐的比萨店(澳林广场店),浦珠北路澳林广场负一楼,"118.706332355,32.1189156386"
成妃凉皮,大桥北路48号新一城后街,"118.730711879,32.1440615581"
百姓人家(明发外滩广场店),明发滨江大道1号明发外滩广场4层,"118.749118576,32.1369852499"
